epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.8963,0,128.017,0,0,0,0,0,0,0,0,2.352e-05,2.352e-05,2.352e-05
2,69.3768,0,125.141,0,0,0,0,0,0,0,0,4.75495e-05,4.75495e-05,4.75495e-05
